jid,site_idx,element,stabilizer_order,invariant_subspace_dim,is_symmetry_enforced_zero,frob_norm,category
JVASP-35242,0,Ni,12,1,False,0.10712609392673662,numerical_near_zero_unforced
JVASP-35242,1,Cl,12,1,False,0.7413060546539915,numerical_near_zero_unforced
JVASP-17619,3,Ga,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17619,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-18246,6,Ga,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-18246,7,Ga,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-14681,0,Pr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-20611,0,Se,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-20611,1,Th,48,0,True,0.006324555320336759,symmetry_forced_near_zero
JVASP-35649,3,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-35649,4,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36193,0,Be,12,1,False,0.605030577739671,numerical_near_zero_unforced
JVASP-36193,1,Be,12,1,False,0.605030577739671,numerical_near_zero_unforced
JVASP-35697,0,U,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-35697,1,Bi,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36485,3,Bi,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36485,4,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-14731,0,Se,48,0,True,0.001414213562373095,symmetry_forced_near_zero
JVASP-14731,1,Ho,48,0,True,0.011775681155103796,symmetry_forced_near_zero
JVASP-14685,0,Si,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-14685,1,Ru,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17910,3,Tl,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17910,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-18048,6,Sn,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-18048,7,Sn,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-36653,0,Ir,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36653,1,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-2988,0,Li,8,1,False,0.05388877434122991,numerical_near_zero_unforced
JVASP-2988,1,Li,8,1,False,0.05388877434122991,numerical_near_zero_unforced
JVASP-2988,2,Be,8,1,False,0.9079441979916313,numerical_near_zero_unforced
JVASP-2988,3,Be,8,1,False,0.9079441979916313,numerical_near_zero_unforced
JVASP-18025,0,Pu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-18025,1,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-1183,0,P,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-1183,1,In,24,0,True,0.0045460605656619515,symmetry_forced_near_zero
JVASP-15061,0,Tm,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15061,1,Ag,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17756,0,Mg,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36039,0,Pt,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36039,1,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36461,3,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36461,4,As,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-24409,0,Rb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-24409,1,Mn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-14973,0,In,48,0,True,0.001414213562373095,symmetry_forced_near_zero
JVASP-14973,1,Te,48,0,True,0.002,symmetry_forced_near_zero
JVASP-17917,0,Li,6,1,False,0.9687796447077117,numerical_near_zero_unforced
JVASP-17917,2,Li,6,1,False,0.9687796447077117,numerical_near_zero_unforced
JVASP-19907,0,Al,24,1,False,0.6564632510658918,numerical_near_zero_unforced
JVASP-36453,3,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36453,4,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-20377,0,Th,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-2074,0,Rb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-2074,1,Au,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-35958,0,Ca,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-35958,1,Fe,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36109,0,Bi,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-36109,1,B,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-13951,2,Ag,12,1,False,0.6540152903411357,numerical_near_zero_unforced
JVASP-13951,3,Ag,12,1,False,0.6540152903411357,numerical_near_zero_unforced
JVASP-13881,0,Fe,16,1,False,0.330681115275729,numerical_near_zero_unforced
JVASP-20368,0,Sb,48,0,True,0.0008164965809277261,symmetry_forced_near_zero
JVASP-20368,1,Ho,48,0,True,0.010583005244258363,symmetry_forced_near_zero
JVASP-20620,0,Y,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15039,0,Li,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15039,1,Pd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16228,0,B,4,2,False,0.9665236675839862,numerical_near_zero_unforced
JVASP-16228,1,B,4,2,False,0.9665236675839862,numerical_near_zero_unforced
JVASP-36139,0,Tl,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-36139,1,P,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-18345,0,Ba,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-35255,0,Cu,48,0,True,0.017204650534085254,symmetry_forced_near_zero
JVASP-35255,1,S,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36875,0,Tl,1,5,False,0.016020819787597222,numerical_near_zero_unforced
JVASP-36875,1,Cu,1,5,False,0.008831760866327847,numerical_near_zero_unforced
JVASP-15615,0,Ba,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15615,1,Ir,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-19777,6,Ir,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-19777,7,Ir,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-18945,0,P,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-18945,1,Sm,48,0,True,0.007118052168020875,symmetry_forced_near_zero
JVASP-35983,0,V,24,0,True,0.002449489742783178,symmetry_forced_near_zero
JVASP-35983,1,N,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-36035,0,Dy,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36035,1,P,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36951,0,Ba,1,5,False,0.0025819888974716113,numerical_near_zero_unforced
JVASP-36951,1,Hf,1,5,False,0.03624913792078372,numerical_near_zero_unforced
JVASP-16924,0,Al,16,1,False,0.009797958971132713,numerical_near_zero_unforced
JVASP-16924,1,V,16,1,False,0.2931222725530536,numerical_near_zero_unforced
JVASP-16924,2,O,8,2,False,0.7372435147222388,numerical_near_zero_unforced
JVASP-16924,3,O,8,2,False,0.7372435147222388,numerical_near_zero_unforced
JVASP-16924,4,O,16,1,False,0.6744261758463018,numerical_near_zero_unforced
JVASP-14502,0,Dy,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-14502,1,Cu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17694,3,Pb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17694,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-14652,0,Mn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-14652,1,V,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15242,0,Nd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15242,1,B,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-35525,6,Se,16,1,False,0.3347635981803677,numerical_near_zero_unforced
JVASP-15632,3,N,6,1,False,0.4241705631779116,numerical_near_zero_unforced
JVASP-15632,4,N,6,1,False,0.4241705631779116,numerical_near_zero_unforced
JVASP-14596,0,As,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17458,0,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17458,1,Fe,48,0,True,0.00469041575982343,symmetry_forced_near_zero
JVASP-25264,0,K,12,1,False,0.00282842712474619,numerical_near_zero_unforced
JVASP-25264,1,K,12,1,False,0.2416829879546069,numerical_near_zero_unforced
JVASP-25264,2,K,12,1,False,0.00282842712474619,numerical_near_zero_unforced
JVASP-25264,3,K,12,1,False,0.2416829879546069,numerical_near_zero_unforced
JVASP-18263,0,Ho,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-18263,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39152,0,Mg,16,1,False,0.02041241452319315,numerical_near_zero_unforced
JVASP-39152,1,Cr,16,1,False,0.6221703946669273,numerical_near_zero_unforced
JVASP-35945,3,Ta,48,0,True,0.025271855228033154,symmetry_forced_near_zero
JVASP-14567,0,Y,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-14567,1,Ag,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-35806,0,Sc,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-35806,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-18070,0,As,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-18070,1,In,48,0,True,0.0031622776601683794,symmetry_forced_near_zero
JVASP-36023,0,Tc,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-36023,1,B,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-14754,0,Tm,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-14754,1,Tl,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36086,0,Er,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36619,0,Cd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36619,1,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16058,3,Li,4,2,False,0.9601760255286528,numerical_near_zero_unforced
JVASP-16058,4,Li,4,2,False,0.959670776881322,numerical_near_zero_unforced
JVASP-16058,5,Li,4,2,False,0.959670776881322,numerical_near_zero_unforced
JVASP-14992,3,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17623,0,Dy,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36289,0,Li,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36289,1,F,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16294,0,Tm,48,0,True,0.009899494936611665,symmetry_forced_near_zero
JVASP-34474,0,Na,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-34474,1,V,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16057,0,Li,4,2,False,0.345936410341554,numerical_near_zero_unforced
JVASP-16057,1,Li,4,2,False,0.3483676219168481,numerical_near_zero_unforced
JVASP-16057,2,Li,4,2,False,0.3483676219168481,numerical_near_zero_unforced
JVASP-2448,0,Ga,4,1,False,0.6214713723629324,numerical_near_zero_unforced
JVASP-2448,1,Ga,4,1,False,0.6214713723629324,numerical_near_zero_unforced
JVASP-18750,0,Zr,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-18750,1,Zr,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-36327,0,Na,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36327,1,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36510,3,Bi,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36510,4,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36099,3,Cu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-2742,0,N,6,1,False,0.4423550610086879,numerical_near_zero_unforced
JVASP-2742,1,N,6,1,False,0.4423550610086879,numerical_near_zero_unforced
JVASP-15884,0,Sc,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15884,1,B,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15847,0,Ce,48,0,True,0.00282842712474619,symmetry_forced_near_zero
JVASP-3000,1,Mg,6,1,False,0.21314783601997933,numerical_near_zero_unforced
JVASP-3000,2,Mg,6,1,False,0.21314783601997933,numerical_near_zero_unforced
JVASP-36623,0,Mg,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36623,1,V,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17880,3,Ga,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17880,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36445,3,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36445,4,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-3207,0,B,4,1,False,0.2254166512630925,numerical_near_zero_unforced
JVASP-3207,1,B,4,1,False,0.2254166512630925,numerical_near_zero_unforced
JVASP-14848,0,Ho,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-14848,1,Cd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-35972,0,Li,12,1,False,0.14208448191129108,numerical_near_zero_unforced
JVASP-36472,3,As,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36472,4,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-18949,0,Tb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-18949,1,Cd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-14818,0,Nb,48,0,True,0.00972967967955095,symmetry_forced_near_zero
JVASP-19916,0,Se,48,0,True,0.0016329931618554521,symmetry_forced_near_zero
JVASP-19916,1,Hg,48,0,True,0.005887840577551898,symmetry_forced_near_zero
JVASP-34279,2,Li,1,5,False,0.3906336732370453,numerical_near_zero_unforced
JVASP-34279,8,Li,1,5,False,0.39079662229860684,numerical_near_zero_unforced
JVASP-18419,6,O,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-18419,7,O,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-19589,0,Sb,48,0,True,0.0008164965809277261,symmetry_forced_near_zero
JVASP-19589,1,Dy,48,0,True,0.0072571803523590805,symmetry_forced_near_zero
JVASP-1372,0,Al,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-1372,1,As,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-18491,0,Sc,6,1,False,0.3506916974589884,numerical_near_zero_unforced
JVASP-18491,1,Sc,6,1,False,0.3506916974589884,numerical_near_zero_unforced
JVASP-18491,2,N,12,1,False,0.9340720885813186,numerical_near_zero_unforced
JVASP-17326,0,Ti,6,1,False,0.28660425677229573,numerical_near_zero_unforced
JVASP-17326,1,Ti,6,1,False,0.28660425677229573,numerical_near_zero_unforced
JVASP-36140,0,Tl,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-36140,1,N,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-17838,0,In,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17838,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-25392,0,Kr,12,1,False,0.11881077392223317,numerical_near_zero_unforced
JVASP-25392,1,Kr,12,1,False,0.12126005112979296,numerical_near_zero_unforced
JVASP-25392,2,Kr,12,1,False,0.11881077392223317,numerical_near_zero_unforced
JVASP-25392,3,Kr,12,1,False,0.12126005112979296,numerical_near_zero_unforced
JVASP-14717,0,Sm,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-14717,1,Rh,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36640,0,Hf,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36640,1,Cd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36349,0,Os,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36349,1,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36897,0,K,1,5,False,0.0037416573867739417,numerical_near_zero_unforced
JVASP-36897,1,Hf,1,5,False,0.2312704045052025,numerical_near_zero_unforced
JVASP-17345,0,Al,48,0,True,0.0008164965809277261,symmetry_forced_near_zero
JVASP-17345,1,Cu,48,0,True,0.013063945294843617,symmetry_forced_near_zero
JVASP-16085,0,Ru,48,0,True,0.011916375287812985,symmetry_forced_near_zero
JVASP-15748,1,Al,6,1,False,0.9218246398674028,numerical_near_zero_unforced
JVASP-15748,2,Al,6,1,False,0.9218246398674028,numerical_near_zero_unforced
JVASP-17914,3,In,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17914,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-25263,0,Li,3,1,False,0.49969590752776827,numerical_near_zero_unforced
JVASP-25263,1,Li,3,1,False,0.49969590752776827,numerical_near_zero_unforced
JVASP-25263,2,Li,3,1,False,0.49969590752776827,numerical_near_zero_unforced
JVASP-25263,3,Li,3,1,False,0.49969590752776827,numerical_near_zero_unforced
JVASP-19930,0,Zn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-19930,1,Cu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-35770,0,Li,16,1,False,0.27760883751542687,numerical_near_zero_unforced
JVASP-35770,1,H,16,1,False,0.043274318789169486,numerical_near_zero_unforced
JVASP-36720,0,V,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-36212,0,W,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36212,1,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17328,3,Zn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17328,4,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17243,3,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-18585,0,In,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16626,0,Zn,48,0,True,0.001414213562373095,symmetry_forced_near_zero
JVASP-16626,1,Yb,48,0,True,0.008,symmetry_forced_near_zero
JVASP-36871,0,Ba,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36871,1,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-18351,0,Tm,48,0,True,0.005887840577551898,symmetry_forced_near_zero
JVASP-18351,1,Bi,48,0,True,0.001414213562373095,symmetry_forced_near_zero
JVASP-15114,0,Pr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15114,1,B,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36558,0,Li,4,2,False,0.42754960725823,numerical_near_zero_unforced
JVASP-36558,1,Li,4,2,False,0.42754960725823,numerical_near_zero_unforced
JVASP-20525,0,Er,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-20525,1,Cu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17677,3,Ge,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-14549,0,Er,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36507,3,Bi,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36507,4,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-34340,0,Ca,16,1,False,0.48744845881385246,numerical_near_zero_unforced
JVASP-17810,3,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-26379,1,Be,2,3,False,0.7241242987222567,numerical_near_zero_unforced
JVASP-14986,0,Er,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-14986,1,Ag,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-35749,0,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36452,3,P,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36452,4,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-21197,0,Yb,48,0,True,0.005099019513592785,symmetry_forced_near_zero
JVASP-35244,0,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-35244,1,Cu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36323,0,Mn,48,0,True,0.007348469228349534,symmetry_forced_near_zero
JVASP-36323,1,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-35691,2,S,16,1,False,0.6442158023519758,numerical_near_zero_unforced
JVASP-35691,3,O,16,1,False,0.33313060501851227,numerical_near_zero_unforced
JVASP-35979,0,Li,4,2,False,0.8986604846473816,numerical_near_zero_unforced
JVASP-15998,3,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15998,4,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36390,0,Sc,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36390,1,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-20595,0,Se,48,0,True,0.001414213562373095,symmetry_forced_near_zero
JVASP-20595,1,U,48,0,True,0.015620499351813309,symmetry_forced_near_zero
JVASP-17330,0,Li,4,2,False,0.291674476085927,numerical_near_zero_unforced
JVASP-17330,1,Li,4,2,False,0.291674476085927,numerical_near_zero_unforced
JVASP-17330,2,Li,4,2,False,0.29329280022984994,numerical_near_zero_unforced
JVASP-19726,0,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-19726,1,Te,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17994,0,Ca,16,1,False,0.01606237840420901,numerical_near_zero_unforced
JVASP-17994,1,In,16,1,False,0.3326960574859081,numerical_near_zero_unforced
JVASP-17963,0,U,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17963,1,As,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-20901,0,B,4,1,False,0.9273251856819161,numerical_near_zero_unforced
JVASP-36172,3,Ni,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36489,3,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36489,4,P,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17651,0,Ca,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17651,1,In,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36344,0,Os,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-36344,1,N,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-14718,0,Mg,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-14718,1,Au,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-35035,0,Pr,6,1,False,0.3853889809876077,numerical_near_zero_unforced
JVASP-35035,1,Pr,6,1,False,0.3853889809876077,numerical_near_zero_unforced
JVASP-36894,0,Rb,1,5,False,0.027313000567495326,numerical_near_zero_unforced
JVASP-36894,1,Ca,1,5,False,0.03334666400106613,numerical_near_zero_unforced
JVASP-32188,8,N,4,1,False,0.6951719211820915,numerical_near_zero_unforced
JVASP-32188,9,N,4,1,False,0.6951719211820915,numerical_near_zero_unforced
JVASP-36120,0,Hf,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-296,0,Se,4,2,False,0.449618356683384,numerical_near_zero_unforced
JVASP-296,1,Se,4,2,False,0.4502443780881667,numerical_near_zero_unforced
JVASP-4307,1,Yb,16,1,False,0.0,numerical_near_zero_unforced
JVASP-3315,2,C,4,1,False,0.09563472172804185,numerical_near_zero_unforced
JVASP-3315,3,C,4,1,False,0.09563472172804185,numerical_near_zero_unforced
JVASP-36927,0,K,1,5,False,0.14922019523732927,numerical_near_zero_unforced
JVASP-15877,0,Y,6,1,False,0.8622203894596786,numerical_near_zero_unforced
JVASP-15877,1,Y,6,1,False,0.8622203894596786,numerical_near_zero_unforced
JVASP-35003,0,Mn,8,1,False,0.5413372331550824,numerical_near_zero_unforced
JVASP-35003,1,Mn,8,1,False,0.5413372331550824,numerical_near_zero_unforced
JVASP-36350,0,Os,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-36350,1,C,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-17949,3,In,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17949,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-14180,1,Tb,8,1,False,0.7391522170703406,numerical_near_zero_unforced
JVASP-14180,2,Tb,8,1,False,0.7391522170703406,numerical_near_zero_unforced
JVASP-35817,0,Ti,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-35817,1,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-18921,0,P,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-18921,1,Tb,48,0,True,0.01104536101718726,symmetry_forced_near_zero
JVASP-5809,2,P,3,1,False,0.36440636657446035,numerical_near_zero_unforced
JVASP-5809,3,P,3,1,False,0.36440636657446035,numerical_near_zero_unforced
JVASP-15087,0,Ca,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15087,1,Tl,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15326,0,Ca,12,1,False,0.24739846402110102,numerical_near_zero_unforced
JVASP-36449,3,Bi,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36449,4,P,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-19806,0,Se,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-19806,1,Pr,48,0,True,0.005537749241945384,symmetry_forced_near_zero
JVASP-19900,0,P,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-19900,1,Zr,48,0,True,0.00282842712474619,symmetry_forced_near_zero
JVASP-36674,0,Cd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36674,4,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-17965,2,Ni,12,1,False,0.3969408016316791,numerical_near_zero_unforced
JVASP-17965,3,Ni,12,1,False,0.3969408016316791,numerical_near_zero_unforced
JVASP-25159,0,Pr,12,1,False,0.04802082881417188,numerical_near_zero_unforced
JVASP-16256,3,Tl,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16256,4,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36463,3,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36463,4,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36132,0,Hf,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-14554,0,Er,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-14554,1,Au,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-1257,0,U,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-4403,0,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36594,0,Ca,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-36594,1,Ru,48,0,True,0.0,symmetry_forced_exact_zero
