jid,site_idx,element,frob_norm,cartesian_max,principal_max,difference,strict_underestimation,tol_filtered_underestimation,ratio
JVASP-36630,2,O,97.10348887999167,79.28466666666667,79.28466666666667,0.0,False,False,1.0
JVASP-36630,3,O,97.10348887999167,79.28466666666667,79.28466666666667,0.0,False,False,1.0
JVASP-36630,4,O,97.10348887999167,79.28466666666667,79.28466666666667,0.0,False,False,1.0
JVASP-16104,0,Cr,27.707983290019502,15.861,22.25021817142283,6.389218171422829,True,True,1.4028256838423068
JVASP-16104,1,Cr,27.707983290019502,15.861,22.25021817142283,6.389218171422829,True,True,1.4028256838423068
JVASP-16104,2,Cr,27.710725552873328,18.315,22.253143204394508,3.938143204394507,True,True,1.215022833982774
JVASP-16104,3,Cr,27.710725552873328,18.315,22.253143204394508,3.938143204394507,True,True,1.215022833982774
JVASP-16104,4,Cr,27.707983290019502,15.861,22.25021817142283,6.389218171422829,True,True,1.4028256838423068
JVASP-16104,5,Cr,27.707983290019502,15.861,22.25021817142283,6.389218171422829,True,True,1.4028256838423068
JVASP-16104,6,N,1.9987836301110733,1.632,1.632,0.0,False,False,1.0
JVASP-16104,7,N,1.5358300687250526,1.254,1.254,0.0,False,False,1.0
JVASP-16104,8,N,1.5358300687250526,1.254,1.254,0.0,False,False,1.0
JVASP-28538,0,Mo,98.54257887160588,80.45966666666666,80.459678631401,1.1964734341063377e-05,True,False,1.0000001487047465
JVASP-28538,1,Mo,98.54298710715034,80.46,80.46001196463519,1.1964635191930029e-05,True,False,1.0000001487028982
JVASP-28538,2,W,163.68306995125266,133.64666666666668,133.64666666666668,0.0,False,False,1.0
JVASP-28538,3,Se,70.1154195024176,57.249,57.249000291127594,2.9112759136751265e-07,True,False,1.0000000050852869
JVASP-28538,4,Se,70.1166442437172,57.25,57.25000029112081,2.911208127898135e-07,True,False,1.0000000050850797
JVASP-28538,5,S,71.51652895659856,58.393,58.393001141748,1.1417480010322834e-06,True,False,1.0000000195528231
JVASP-28538,6,S,67.23727020038812,54.899,54.89900098357073,9.835707288630147e-07,True,False,1.0000000179160045
JVASP-28538,7,S,67.23727020038812,54.899,54.89900098357073,9.835707288630147e-07,True,False,1.0000000179160045
JVASP-28538,8,S,71.51734545316029,58.39366666666667,58.39366780840164,1.1417349696785095e-06,True,False,1.0000000195523768
JVASP-35786,0,Hf,43.223696001151964,35.292,35.292,0.0,False,False,1.0
JVASP-35786,1,Au,84.63966857212995,69.108,69.108,0.0,False,False,1.0
JVASP-35786,2,Au,84.63966857212995,69.108,69.108,0.0,False,False,1.0
JVASP-36962,0,K,2.782769603590399,2.268333333333333,2.2697586354074906,0.0014253020741574751,True,True,1.0006283477182178
JVASP-36962,1,Ca,0.350876046489355,0.203,0.2688336849299374,0.06583368492993741,True,True,1.324303866649938
JVASP-36962,2,Cl,28.115779804230932,22.746,22.750785754421056,0.00478575442105722,True,True,1.0002103998250707
JVASP-36962,3,Cl,29.102069697302746,23.747333333333334,23.761575509449287,0.014242176115953242,True,True,1.000599737912297
JVASP-36962,4,Cl,28.1586199235687,22.768,22.78099012506833,0.012990125068331082,True,True,1.0005705430897898
JVASP-15611,0,Tm,171.25321780529165,139.82766666666666,139.82766666666666,0.0,False,False,1.0
JVASP-15611,1,B,4.277625587480356,3.4926666666666666,3.4926666666666666,0.0,False,False,1.0
JVASP-15611,2,B,4.277625587480356,3.4926666666666666,3.4926666666666666,0.0,False,False,1.0
JVASP-15611,3,Ru,130.79925544895124,79.813,96.64808561550677,16.83508561550677,True,True,1.2109316228622753
JVASP-15611,4,Ru,130.79067951501742,96.642,96.642,0.0,False,False,1.0
JVASP-15611,5,Ru,130.79925544895124,79.813,96.64808561550677,16.83508561550677,True,True,1.2109316228622753
JVASP-2166,0,K,11.101495785103316,9.064333333333334,9.064333333333334,0.0,False,False,1.0
JVASP-2166,1,K,11.101495785103316,9.064333333333334,9.064333333333334,0.0,False,False,1.0
JVASP-2166,2,K,2.725057430587473,2.225,2.225,0.0,False,False,1.0
JVASP-2166,3,K,2.725057430587473,2.225,2.225,0.0,False,False,1.0
JVASP-2166,4,Te,1008.8080618753336,823.6883333333334,823.6883333333334,0.0,False,False,1.0
JVASP-2166,5,Te,1008.8080618753336,823.6883333333334,823.6883333333334,0.0,False,False,1.0
JVASP-2166,6,Te,1008.8080618753336,823.6883333333334,823.6883333333334,0.0,False,False,1.0
JVASP-2166,7,Te,1008.8080618753336,823.6883333333334,823.6883333333334,0.0,False,False,1.0
JVASP-20080,0,Ni,13.28889972872096,9.748,9.770395897356668,0.02239589735666847,True,True,1.0022974863927645
JVASP-20080,1,Ni,13.28889972872096,9.748,9.770395897356668,0.02239589735666847,True,True,1.0022974863927645
JVASP-20080,2,Ni,13.28889972872096,9.748,9.770395897356668,0.02239589735666847,True,True,1.0022974863927645
JVASP-20080,3,Ni,13.28889972872096,9.748,9.770395897356668,0.02239589735666847,True,True,1.0022974863927645
JVASP-20080,4,Ge,81.32521106028561,57.158,57.86762349339806,0.7096234933980554,True,True,1.0124151211273673
JVASP-20080,5,Ge,81.32521106028561,57.158,57.86762349339806,0.7096234933980554,True,True,1.0124151211273673
JVASP-20080,6,Ge,81.32521106028561,57.158,57.86762349339806,0.7096234933980554,True,True,1.0124151211273673
JVASP-20080,7,Ge,81.32521106028561,57.158,57.86762349339806,0.7096234933980554,True,True,1.0124151211273673
JVASP-36465,0,Ca,121.61879872234664,99.30133333333333,99.30133333333333,0.0,False,False,1.0
JVASP-36465,1,Ca,121.61879872234664,99.30133333333333,99.30133333333333,0.0,False,False,1.0
JVASP-36465,2,Ca,121.61879872234664,99.30133333333333,99.30133333333333,0.0,False,False,1.0
JVASP-36465,3,Sb,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-36465,4,N,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-29788,0,Sc,22.957449989055842,18.358,18.691926102477133,0.3339261024771325,True,True,1.0181896776597197
JVASP-29788,1,Sc,22.957449989055842,18.358,18.691926102477133,0.3339261024771325,True,True,1.0181896776597197
JVASP-29788,2,H,33.58382144227584,20.511,27.420966732660247,6.909966732660248,True,True,1.3368907772736702
JVASP-29788,3,H,33.58382144227584,20.511,27.420966732660247,6.909966732660248,True,True,1.3368907772736702
JVASP-29788,4,O,2.2344645891130157,1.787,1.787,0.0,False,False,1.0
JVASP-29788,5,O,2.2344645891130157,1.787,1.787,0.0,False,False,1.0
JVASP-29788,6,O,103.16314186762635,62.737,84.22707648731836,21.490076487318355,True,True,1.3425423033826667
JVASP-29788,7,O,103.16314186762635,62.737,84.22707648731836,21.490076487318355,True,True,1.3425423033826667
JVASP-36618,0,Zn,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-36618,1,Rh,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-36618,2,O,139.09672453368555,113.572,113.572,0.0,False,False,1.0
JVASP-36618,3,O,139.09672453368555,113.572,113.572,0.0,False,False,1.0
JVASP-36618,4,O,139.09672453368555,113.572,113.572,0.0,False,False,1.0
JVASP-28493,0,Mo,98.81002160712242,80.678,80.67804340115882,4.340115881973361e-05,True,False,1.0000005379553139
JVASP-28493,1,W,204.06134945811436,166.61533333333333,166.61539102368306,5.769034973468479e-05,True,False,1.000000346248743
JVASP-28493,2,W,162.66205116744348,132.813,132.8130082322416,8.232241611949576e-06,True,False,1.0000000619837035
JVASP-28493,3,Se,70.0811600075227,57.221,57.22102353808229,2.3538082295715412e-05,True,False,1.0000004113539136
JVASP-28493,4,Se,74.09341015232056,60.497,60.49701592344911,1.5923449112165144e-05,True,False,1.0000002632105578
JVASP-28493,5,S,67.59777782343637,55.193333333333335,55.19335442317296,2.1089839627563833e-05,True,False,1.0000003821084604
JVASP-28493,6,S,61.565911612406644,50.26833333333334,50.268356316523494,2.2983190156367073e-05,True,False,1.0000004572101089
JVASP-28493,7,S,60.152541049124984,49.114333333333335,49.11434381272124,1.047938790321723e-05,True,False,1.0000002133672024
JVASP-28493,8,S,68.6212462434194,56.029,56.02901252926429,1.2529264289184994e-05,True,False,1.0000002236210586
JVASP-18509,0,S,35.18630978093611,16.793,25.481237619682688,8.688237619682688,True,True,1.5173725730770373
JVASP-18509,1,Ag,18.161234374348016,10.535,14.084496481719302,3.549496481719302,True,True,1.3369242032956148
JVASP-18509,2,Ag,124.22242524600782,55.6,95.39927168626134,39.79927168626134,True,True,1.715814238961535
JVASP-18509,3,Ag,124.22101743532238,55.65233333333333,95.39826579040198,39.74593245706865,True,True,1.7141826780021558
JVASP-18509,4,Ag,139.56722288560448,67.0,109.41248189045888,42.41248189045888,True,True,1.6330221177680428
JVASP-18509,5,Ag,139.56877951031888,82.831,109.41338309837789,26.58238309837789,True,True,1.320923121758495
JVASP-18509,6,Ag,139.7041456316407,67.046,109.53158480115596,42.48558480115595,True,True,1.6336781433814984
JVASP-18509,7,Ag,139.7039847964259,82.929,109.53131628914136,26.602316289141356,True,True,1.3207842406051122
JVASP-18509,8,Ag,18.161439865825614,10.53,14.084563032500608,3.5545630325006083,True,True,1.3375653402184813
JVASP-18255,0,Fe,14.957442450722205,6.702,12.212700238274579,5.510700238274579,True,True,1.8222471259735271
JVASP-18255,1,Fe,14.957442450722205,6.702,12.212700238274579,5.510700238274579,True,True,1.8222471259735271
JVASP-18255,2,Cu,6.2184198957613015,2.788,5.077315690778901,2.2893156907789014,True,True,1.8211318833496777
JVASP-18255,3,Se,167.01503279645218,104.973,135.80923317725046,30.836233177250463,True,True,1.2937539479413798
JVASP-18255,4,Se,167.01489689845036,81.599,135.80910030222182,54.21010030222182,True,True,1.664347606002792
JVASP-18255,5,Se,167.0159937071896,76.704,135.81004139843267,59.10604139843268,True,True,1.7705731304551613
JVASP-18255,6,Se,167.01561190499527,112.698,135.80976565270532,23.11176565270533,True,True,1.2050769814256272
JVASP-18255,7,In,6.122049384533472,2.743,4.998632339069258,2.255632339069258,True,True,1.82232312762277
JVASP-18401,0,Mn,0.6540382251825959,0.534,0.534,0.0,False,False,1.0
JVASP-18401,1,Mn,0.6540382251825959,0.534,0.534,0.0,False,False,1.0
JVASP-18401,2,H,0.6380924697878827,0.521,0.521,0.0,False,False,1.0
JVASP-18401,3,H,0.6380924697878827,0.521,0.521,0.0,False,False,1.0
JVASP-20609,0,Ti,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-20609,1,Re,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-17633,0,U,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-17633,1,Ga,121.50448920101677,99.208,99.208,0.0,False,False,1.0
JVASP-17633,2,Ga,121.50448920101675,99.208,99.208,0.0,False,False,1.0
JVASP-17633,3,Ga,121.50448920101677,99.208,99.208,0.0,False,False,1.0
JVASP-15126,0,Tb,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-15126,1,B,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-15126,2,Pd,125.16974235280132,102.20066666666666,102.20066666666666,0.0,False,False,1.0
JVASP-15126,3,Pd,125.16974235280134,102.20066666666666,102.20066666666666,0.0,False,False,1.0
JVASP-15126,4,Pd,125.16974235280132,102.20066666666666,102.20066666666666,0.0,False,False,1.0
JVASP-36760,0,K,18.33466690907328,14.754666666666667,14.754666666666667,0.0,False,False,1.0
JVASP-36760,1,Ag,48.14584593364901,38.45033333333333,38.45033333333333,0.0,False,False,1.0
JVASP-36760,2,O,175.38233594635466,142.681,142.681,0.0,False,False,1.0
JVASP-36760,3,O,175.38233594635466,142.681,142.681,0.0,False,False,1.0
JVASP-3567,0,Bi,102.37642379962293,83.59,83.59,0.0,False,False,1.0
JVASP-3567,1,Bi,102.37642379962293,83.59,83.59,0.0,False,False,1.0
JVASP-3567,2,I,37.47964255432541,30.602,30.602,0.0,False,False,1.0
JVASP-3567,3,I,37.47964255432541,30.602,30.602,0.0,False,False,1.0
JVASP-3567,4,O,12.575680339448837,10.268,10.268,0.0,False,False,1.0
JVASP-3567,5,O,12.575680339448837,10.268,10.268,0.0,False,False,1.0
JVASP-39156,0,Sc,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-39156,1,Cu,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-39156,2,O,110.14457227056933,89.93266666666668,89.93266666666668,0.0,False,False,1.0
JVASP-39156,3,O,110.14457227056933,89.93266666666668,89.93266666666668,0.0,False,False,1.0
JVASP-39156,4,O,110.14457227056933,89.93266666666668,89.93266666666668,0.0,False,False,1.0
JVASP-28467,0,Te,208.74434307065664,170.439,170.43904232281298,4.2322812987549696e-05,True,False,1.0000002483164827
JVASP-28467,1,Te,159.01111756729463,129.832,129.83203373612304,3.3736123043581756e-05,True,False,1.0000002598444377
JVASP-28467,2,Te,169.50470644203367,138.4,138.4000130446766,1.3044676592244286e-05,True,False,1.0000000942534435
JVASP-28467,3,Te,212.09030760503884,173.171,173.1710109102772,1.0910277211451103e-05,True,False,1.0000000630029116
JVASP-28467,4,Mo,70.5930759210845,57.639,57.63900467302111,4.673021109624642e-06,True,False,1.000000081073945
JVASP-28467,5,W,218.13572240236124,178.107,178.1070714180076,7.14180075931381e-05,True,False,1.000000400983721
JVASP-28467,6,W,180.80094928585598,147.62333333333333,147.6233552874315,2.19540981731825e-05,True,False,1.0000001487169927
JVASP-28467,7,Se,124.78927429070175,101.89,101.89001513299638,1.513299638133958e-05,True,False,1.0000001485228813
JVASP-28467,8,Se,117.72576195831849,96.12266666666667,96.1226807403403,1.4073673625603078e-05,True,False,1.0000001464136827
JVASP-22714,0,Rb,189.63214742759206,154.834,154.8340000043057,4.305690026740194e-09,True,False,1.0000000000278084
JVASP-22714,1,Cr,20.633685338946766,16.847333333333335,16.847333372901254,3.9567918719285444e-08,True,False,1.0000000023486162
JVASP-22714,2,O,25.851914745333662,21.108,21.108,0.0,False,False,1.0
JVASP-22714,3,O,25.851914745333662,21.108,21.108,0.0,False,False,1.0
JVASP-32810,0,Nb,49.261688298311505,40.222,40.222,0.0,False,False,1.0
JVASP-32810,1,Nb,49.261688298311505,40.222,40.222,0.0,False,False,1.0
JVASP-32810,2,I,289.4389170688696,221.772,221.772,0.0,False,False,1.0
JVASP-32810,3,I,289.4375386619135,174.664,221.77112779344756,47.107127793447575,True,True,1.2697014141062128
JVASP-32810,4,I,289.4389170688696,221.772,221.772,0.0,False,False,1.0
JVASP-32810,5,I,289.4375386619135,174.664,221.77112779344756,47.107127793447575,True,True,1.2697014141062128
JVASP-32810,6,I,289.4375386619135,174.664,221.77112779344756,47.107127793447575,True,True,1.2697014141062128
JVASP-32810,7,I,289.4375386619135,174.664,221.77112779344756,47.107127793447575,True,True,1.2697014141062128
JVASP-15499,0,Zr,34.051989907590816,27.803333333333335,27.803333333333335,0.0,False,False,1.0
JVASP-15499,1,Zr,34.051989907590816,27.803333333333335,27.803333333333335,0.0,False,False,1.0
JVASP-15499,2,Ge,149.8205906275903,122.328,122.328,0.0,False,False,1.0
JVASP-15499,3,Ge,149.8205906275903,122.328,122.328,0.0,False,False,1.0
JVASP-15499,4,S,32.870519354988396,26.838666666666665,26.838666666666665,0.0,False,False,1.0
JVASP-15499,5,S,32.870519354988396,26.838666666666665,26.838666666666665,0.0,False,False,1.0
JVASP-3450,0,Ti,25.562874955685245,20.872,20.872,0.0,False,False,1.0
JVASP-3450,1,Pb,62.05292365392624,50.666,50.666,0.0,False,False,1.0
JVASP-3450,2,O,15.494231442701507,12.538,12.538,0.0,False,False,1.0
JVASP-3450,3,O,15.494231442701507,12.538,12.538,0.0,False,False,1.0
JVASP-3450,4,O,12.014747188351489,9.81,9.81,0.0,False,False,1.0
JVASP-36475,0,Sr,219.79924659258202,179.46533333333335,179.46533333333335,0.0,False,False,1.0
JVASP-36475,1,Sr,219.79924659258202,179.46533333333335,179.46533333333335,0.0,False,False,1.0
JVASP-36475,2,Sr,219.79924659258202,179.46533333333335,179.46533333333335,0.0,False,False,1.0
JVASP-36475,3,As,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-36475,4,As,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-20508,0,Sb,0.0008164965809277261,0.0006666666666666668,0.0006666666666666668,0.0,False,False,1.0
JVASP-20508,1,Yb,0.010198039027185569,0.008,0.008324555320336758,0.0003245553203367578,True,False,1.0405694150420948
JVASP-34252,0,O,94.50704930321335,53.684,75.82881565095926,22.14481565095926,True,True,1.412503085667224
JVASP-34252,1,B,41.462903138428054,24.178,32.914715654869255,8.736715654869254,True,True,1.361349807877792
JVASP-34252,2,O,64.68450426493196,43.459,49.9279485488771,6.468948548877094,True,True,1.1488517579529463
JVASP-34252,3,Cu,102.42033786314123,81.682,83.62582405224137,1.943824052241368,True,True,1.0237974590759453
JVASP-34252,4,B,41.46377732431043,20.555,32.91537875521767,12.360378755217667,True,True,1.6013319754423578
JVASP-34252,5,O,64.68456058957706,35.613,49.928395074482104,14.315395074482105,True,True,1.4019710519889397
JVASP-34252,6,O,106.91798326754953,81.914,83.52896551353626,1.6149655135362622,True,True,1.0197153784888573
JVASP-34252,7,Ba,96.03702192383935,47.364,72.40677623425118,25.042776234251185,True,True,1.5287301797620807
JVASP-34252,8,O,106.91881518236161,74.79,83.52938193886148,8.73938193886147,True,True,1.1168522788990702
JVASP-14496,0,Nb,33.569032544891726,27.409,27.409,0.0,False,False,1.0
JVASP-14496,1,Nb,33.569032544891726,27.409,27.409,0.0,False,False,1.0
JVASP-14496,2,C,0.14696938456699069,0.12,0.12,0.0,False,False,1.0
JVASP-35221,0,Li,1.5475942620725887,0.786,1.2636047851661614,0.47760478516616134,True,True,1.6076396757839202
JVASP-35221,1,Li,1.5469434378800022,0.786,1.2630723588422281,0.4770723588422281,True,True,1.6069622886033437
JVASP-35221,2,Si,1.0290655955768806,0.522,0.8402285299794034,0.31822852997940343,True,True,1.6096331991942594
JVASP-35221,3,Sn,11.054393425240482,5.608,9.025874328451458,3.4178743284514583,True,True,1.6094640385969077
JVASP-35221,4,S,127.81464414012451,71.48233333333333,93.3987043954263,21.916371062092963,True,True,1.3065984284521532
JVASP-35221,5,S,127.81383715388566,87.287,93.39833967775596,6.11133967775595,True,True,1.07001431688288
JVASP-35221,6,S,127.81424240670522,74.497,93.39826382509423,18.901263825094233,True,True,1.2537184561135917
JVASP-35221,7,S,127.81453461167865,59.406,93.3987628792739,33.992762879273904,True,True,1.572210936256841
JVASP-36400,0,Ru,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-36400,1,N,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-36899,0,K,0.32059735910744286,0.19466666666666668,0.24546051135441888,0.05079384468775219,True,True,1.2609272843548913
JVASP-36899,1,Ge,21.177480728358603,8.777,17.2837764186969,8.5067764186969,True,True,1.9692123070179903
JVASP-36899,2,Cl,142.96297050635175,116.706,116.7110733761257,0.005073376125693585,True,True,1.000043471424997
JVASP-36899,3,Cl,142.72600198982664,116.467,116.51404421467927,0.04704421467927489,True,True,1.0004039274187475
JVASP-36899,4,Cl,143.12741975130646,116.82233333333333,116.8474584823523,0.02512514901896168,True,True,1.0002150714533946
JVASP-30509,0,Cu,16.808545088733883,12.222,13.344123707418893,1.1221237074188934,True,True,1.091811790821379
JVASP-30509,1,Cu,16.808545088733883,12.222,13.344123707418893,1.1221237074188934,True,True,1.091811790821379
JVASP-30509,2,H,26.786891620094085,15.13,21.868037840246316,6.7380378402463155,True,True,1.4453428843520366
JVASP-30509,3,H,26.786891620094085,15.13,21.868037840246316,6.7380378402463155,True,True,1.4453428843520366
JVASP-30509,4,O,74.06946526065921,47.678,57.382951933133285,9.704951933133287,True,True,1.2035519932281826
JVASP-30509,5,O,74.06946526065921,47.678,57.382951933133285,9.704951933133287,True,True,1.2035519932281826
JVASP-30509,6,O,53.19703907173782,39.228,39.34025678494005,0.11225678494005109,True,True,1.0028616494580416
JVASP-30509,7,O,53.19703907173782,39.228,39.34025678494005,0.11225678494005109,True,True,1.0028616494580416
JVASP-36291,0,Ir,124.48755947751032,101.64366666666668,101.64366666666668,0.0,False,False,1.0
JVASP-36291,1,N,26.640650442509845,21.752,21.752,0.0,False,False,1.0
JVASP-15029,0,Ce,132.91176296325318,108.522,108.522,0.0,False,False,1.0
JVASP-15029,1,Ce,132.91176296325318,108.522,108.522,0.0,False,False,1.0
JVASP-15029,2,O,8.081274940667882,6.598333333333334,6.598333333333334,0.0,False,False,1.0
JVASP-15029,3,O,8.081274940667882,6.598333333333334,6.598333333333334,0.0,False,False,1.0
JVASP-15029,4,O,8.385828164230412,6.847,6.847,0.0,False,False,1.0
JVASP-22568,0,K,3.188213083635827,1.319,2.603165066153848,1.284165066153848,True,True,1.9735898909430236
JVASP-22568,1,O,173.45007242623643,139.73533333333333,141.53665972601038,1.8013263926770549,True,True,1.012890987194914
