jid,site_idx,element,reduced_formula,frobenius_norm,vzz,eta,trace_residual,symmetry_residual
JVASP-4186,14,Te,BrTe2,1049.5282283793038,-856.902,0.015587546767308311,0.0009999999999763531,0.0
JVASP-4186,13,Te,BrTe2,1049.5282283793038,-856.902,0.015587546767308311,0.0009999999999763531,0.0
JVASP-31900,16,I,I6NbTe4,1046.8789895140699,854.362,0.05370089025495047,0.0,0.0
JVASP-31900,19,I,I6NbTe4,1046.8789895140699,854.362,0.05370089025495047,0.0,0.0
JVASP-31900,7,Te,I6NbTe4,1044.1122708071198,-851.53,0.08330299578405928,0.0,0.0
JVASP-31900,5,Te,I6NbTe4,1044.1122708071198,-851.53,0.08330299578405928,0.0,0.0
JVASP-65626,1,Sb,BaBr2Sb,1040.6587574714395,747.969,0.9335427002990765,0.0,0.0
JVASP-39584,0,U,GaU,1039.1372356565805,-848.452,1.4143404694668002e-05,0.0,0.0
JVASP-15891,0,U,B2Os3U,1035.5903744898367,845.556,0.0,0.0,0.0
JVASP-85552,0,U,F2O2U,1032.707156728857,791.584,0.6356166875530582,0.0009999999999941167,0.0
JVASP-85552,1,U,F2O2U,1032.707156728857,791.584,0.6356166875530582,0.0009999999999941167,0.0
JVASP-841,3,Br,Br,1028.7345938394412,822.965,0.354,0.0,0.0
JVASP-841,5,Br,Br,1028.7345938394412,822.965,0.354,0.0,0.0
JVASP-841,2,Br,Br,1028.7345938394412,822.965,0.354,0.0,0.0
JVASP-841,1,Br,Br,1028.7345938394412,822.965,0.354,0.0,0.0
JVASP-841,4,Br,Br,1028.7345938394412,822.965,0.354,0.0,0.0
JVASP-841,6,Br,Br,1028.7345938394412,822.965,0.354,0.0,0.0
JVASP-841,0,Br,Br,1028.7345938394412,822.965,0.354,0.0,0.0
JVASP-841,7,Br,Br,1028.7345938394412,822.965,0.354,0.0,0.0
JVASP-31900,2,Te,I6NbTe4,1023.1369136982596,-834.657,0.07250523268839774,2.842170943040401e-14,0.0
JVASP-31900,8,Te,I6NbTe4,1023.1369136982596,-834.657,0.07250523268839774,2.842170943040401e-14,0.0
JVASP-81731,7,Pb,Hg2PbSr,1017.4767242556461,-829.449,0.09765398475373407,5.684341886080802e-14,0.0
JVASP-81731,6,Pb,Hg2PbSr,1017.4767242556461,-829.449,0.09765398475373407,5.684341886080802e-14,0.0
JVASP-14242,12,I,AuI3K,1014.4640531206613,827.202,0.08955370030536677,0.0,0.0
JVASP-14242,13,I,AuI3K,1014.4640531206613,827.202,0.08955370030536677,0.0,0.0
JVASP-14242,15,I,AuI3K,1014.4640531206613,827.202,0.08955370030536677,0.0,0.0
JVASP-14242,14,I,AuI3K,1014.4640531206613,827.202,0.08955370030536677,0.0,0.0
JVASP-31901,4,Br,Br2Cl6I3Sb,1011.0074321620984,824.978,0.0606998004795279,0.0010000000000331966,0.0
JVASP-31901,5,Br,Br2Cl6I3Sb,1011.0074321620984,824.978,0.0606998004795279,0.0010000000000331966,0.0
JVASP-13890,0,Np,NpSi,1009.1031956871408,719.117,0.9686281926306847,1.1368683772161603e-13,0.0
JVASP-13890,2,Np,NpSi,1009.1031956871408,719.117,0.9686281926306847,1.1368683772161603e-13,0.0
JVASP-13890,1,Np,NpSi,1009.1031956871408,719.117,0.9686281926306847,1.1368683772161603e-13,0.0
JVASP-13890,3,Np,NpSi,1009.1031956871408,719.117,0.9686281926306847,1.1368683772161603e-13,0.0
JVASP-17826,0,Np,NpSi,1008.9756089653505,719.466,0.9661373852273769,0.0009999999999763531,0.0
JVASP-17826,3,Np,NpSi,1008.9756089653505,719.466,0.9661373852273769,0.0009999999999763531,0.0
JVASP-17826,2,Np,NpSi,1008.9756089653505,719.466,0.9661373852273769,0.0009999999999763531,0.0
JVASP-17826,1,Np,NpSi,1008.9756089653505,719.466,0.9661373852273769,0.0009999999999763531,0.0
JVASP-2166,4,Te,KTe,1008.8080618754988,823.688,1.214051922612927e-06,0.00100000000009004,0.0
JVASP-2166,5,Te,KTe,1008.8080618754988,823.688,1.214051922612927e-06,0.00100000000009004,0.0
JVASP-2166,6,Te,KTe,1008.8080618754988,823.688,1.214051922612927e-06,0.00100000000009004,0.0
JVASP-2166,7,Te,KTe,1008.8080618754988,823.688,1.214051922612927e-06,0.00100000000009004,0.0
JVASP-5257,16,Br,Br7GaSe,1002.3517304220111,818.41,0.00726530711990319,0.0,0.0
JVASP-5257,17,Br,Br7GaSe,1002.3517304220111,818.41,0.00726530711990319,0.0,0.0
JVASP-85112,2,Sb,CuPd2Sb,1001.55235486918,-817.764,0.0007337080135589519,0.0,0.0
JVASP-85112,3,Sb,CuPd2Sb,1001.55235486918,-817.764,0.0007337080135589519,0.0,0.0
JVASP-63844,2,U,B2U,997.9637733735628,-814.834,0.00025526671690188045,1.1368683772161603e-13,0.0
JVASP-82110,2,Sb,CuPd2Sb,991.2452569611619,-809.348,0.0016408269372384086,5.684341886080802e-14,0.0
JVASP-82110,3,Sb,CuPd2Sb,991.2452569611619,-809.348,0.0016408269372384086,5.684341886080802e-14,0.0
JVASP-76831,2,Tl,InNaTl2,988.5882615528064,-807.179,0.0006950131259608819,1.4210854715202004e-14,0.0
JVASP-76831,1,Tl,InNaTl2,988.5882615528064,-807.179,0.0006950131259608819,1.4210854715202004e-14,0.0
JVASP-19735,0,U,B2U,984.6826291541859,-803.99,4.9751862585593096e-06,0.0,0.0
JVASP-15169,0,Th,B2Ru3Th,983.8073448246868,803.275,7.469422053504279e-06,0.00100000000009004,0.0
JVASP-8170,4,Te,RbTe,980.1126389614614,799.066,0.09468554537422444,0.0,0.0
JVASP-8170,5,Te,RbTe,980.1126389614614,799.066,0.09468554537422444,0.0,0.0
JVASP-8170,7,Te,RbTe,980.1126389614614,799.066,0.09468554537422444,0.0,0.0
JVASP-8170,6,Te,RbTe,980.1126389614614,799.066,0.09468554537422444,0.0,0.0
JVASP-5518,28,I,IP3Se4,977.5859390268458,797.891,0.04788498679644212,0.0009999999999763531,0.0
JVASP-5518,31,I,IP3Se4,977.5859390268458,797.891,0.04788498679644212,0.0009999999999763531,0.0
JVASP-5518,30,I,IP3Se4,977.5859390268458,797.891,0.04788498679644212,0.0009999999999763531,0.0
JVASP-5518,29,I,IP3Se4,977.5859390268458,797.891,0.04788498679644212,0.0009999999999763531,0.0
JVASP-14719,5,Pb,PbRh,976.1269697272994,797.004,1.2546988471530294e-06,0.0009999999999763531,0.0
JVASP-31900,17,I,I6NbTe4,973.0643276546521,792.887,0.11066015712201115,0.0,0.0
JVASP-31900,11,I,I6NbTe4,973.0643276546521,792.887,0.11066015712201115,0.0,0.0
JVASP-79543,1,Bi,BiS,971.7819708267899,-793.454,0.00457241377571981,0.0,0.0
JVASP-79543,2,Bi,BiS,971.7819708267899,-793.454,0.00457241377571981,0.0,0.0
JVASP-79543,0,Bi,BiS,971.7819708267899,-793.454,0.00457241377571981,0.0,0.0
JVASP-79543,3,Bi,BiS,971.7819708267899,-793.454,0.00457241377571981,0.0,0.0
JVASP-8669,0,Np,F2NpO2,965.1706625281355,788.059,2.7916691516813086e-05,0.00100000000009004,0.0
JVASP-33798,0,Se,I2Se,962.6856677316849,-785.814,0.041,0.0,0.0
JVASP-33798,1,Se,I2Se,962.6856677316849,-785.814,0.041,0.0,0.0
JVASP-5656,4,Br,AlBr7Se,961.6143082930911,784.946,0.03985114899623662,0.0,0.0
JVASP-5656,16,Br,AlBr7Se,961.6143082930911,784.946,0.03985114899623662,0.0,0.0
JVASP-32241,16,Cl,ClF8Sb,959.861323536895,-778.276,0.20528578550539914,0.0,0.0
JVASP-32241,17,Cl,ClF8Sb,959.861323536895,-778.276,0.20528578550539914,0.0,0.0
JVASP-25261,0,I,I,957.59734543074,-781.875,0.000581934452438102,0.0,0.0
JVASP-37313,1,Hg,HgO2Sr,955.7733429642198,-780.386,6.407085724238329e-06,0.0009999999999763531,0.0
JVASP-1456,3,Hg,BaHgO2,953.5988840817715,-778.611,2.568676784696787e-06,0.0,0.0
JVASP-1525,3,Hg,CaHgO2,950.8532692702908,-776.369,7.728283844445938e-06,0.0,0.0
JVASP-3999,6,Hg,HgNa4P2,950.773333011607,-776.303,3.864470445229178e-06,0.0,0.0
JVASP-39325,7,Bi,Bi3Pm,950.0296977589701,775.696,0.0,0.0,0.0
JVASP-39325,4,Bi,Bi3Pm,950.0296977589701,775.696,0.0,0.0,0.0
JVASP-32273,17,Cl,BiClF8,949.7897109650115,-771.321,0.18054610207682664,0.0010000000000331966,0.0
JVASP-32273,16,Cl,BiClF8,949.7897109650115,-771.321,0.18054610207682664,0.0010000000000331966,0.0
JVASP-14242,19,I,AuI3K,941.8065580563772,768.581,0.055909526777268764,0.0,0.0
JVASP-14242,17,I,AuI3K,941.8065580563772,768.581,0.055909526777268764,0.0,0.0
JVASP-14242,18,I,AuI3K,941.8065580563772,768.581,0.055909526777268764,0.0,0.0
JVASP-14242,16,I,AuI3K,941.8065580563772,768.581,0.055909526777268764,0.0,0.0
JVASP-2409,4,Hg,HgO2Rb2,940.1080470281062,-767.595,1.3027703410996074e-06,0.0009999999999763531,0.0
JVASP-4080,5,Br,Br6PdSe2,939.1796899241381,766.284,0.0658111091971123,0.0,0.0
JVASP-4080,8,Br,Br6PdSe2,939.1796899241381,766.284,0.0658111091971123,0.0,0.0
JVASP-1639,3,Hg,CdHgO2,935.4236732240638,-763.77,0.0006101313222567111,0.0,0.0
JVASP-5257,4,Br,Br7GaSe,935.2768623215267,763.495,0.034979927831878393,0.0,0.0
JVASP-5257,5,Br,Br7GaSe,935.2768623215267,763.495,0.034979927831878393,0.0,0.0
JVASP-2475,4,Hg,HgK2O2,935.181412459636,-763.572,1.309634192946249e-06,1.1368683772161603e-13,0.0
JVASP-69312,3,Bi,BaBi2Hf,933.8984046704438,-748.933,0.331478249723273,0.0,0.0
JVASP-69312,2,Bi,BaBi2Hf,933.8984046704438,-748.933,0.331478249723273,0.0,0.0
JVASP-5656,5,Br,AlBr7Se,932.1523229526385,761.04,0.02164932198044781,0.0,0.0
JVASP-5656,9,Br,AlBr7Se,932.1523229526385,761.04,0.02164932198044781,0.0,0.0
JVASP-39075,3,Bi,Bi3Sm,931.9108221316029,760.902,0.0,0.0,0.0
JVASP-76783,7,Bi,BiHg2K,929.5774148084708,-758.637,0.053349625710319974,5.684341886080802e-14,0.0
JVASP-76783,6,Bi,BiHg2K,929.5774148084708,-758.637,0.053349625710319974,5.684341886080802e-14,0.0
JVASP-15683,3,Hg,Ba2CuHgO4,923.6544087054422,-754.161,-0.0,0.0009999999999763531,0.0
JVASP-2859,6,Hg,HgK4P2,917.2532167166272,-748.934,5.340924567477374e-06,0.0009999999998626663,0.0
JVASP-7987,0,Te,BaTe2,916.0604054558848,747.449,0.06404584125472111,0.0,0.0
JVASP-7987,2,Te,BaTe2,916.0604054558848,747.449,0.06404584125472111,0.0,0.0
JVASP-7987,3,Te,BaTe2,916.0598890105384,747.449,0.06404584125472111,0.0,0.0
JVASP-7987,1,Te,BaTe2,916.0598890105384,747.449,0.06404584125472111,0.0,0.0
JVASP-5257,15,Br,Br7GaSe,911.2419927593328,743.988,0.017310763076823846,0.0,0.0
JVASP-5257,14,Br,Br7GaSe,911.2419927593328,743.988,0.017310763076823846,0.0,0.0
JVASP-39246,2,Bi,BiNd2O2,909.565760201537,-742.657,-0.0,0.0009999999999763531,0.0
JVASP-2394,4,Hg,HgNa2O2,909.3044394150949,-742.444,2.6938058628119423e-06,0.0,0.0
JVASP-56243,7,Bi,Ba2Bi3,907.3480790804597,-664.235,0.8555315513334889,0.0009999999999763531,0.0
JVASP-56243,9,Bi,Ba2Bi3,907.3480790804597,-664.235,0.8555315513334889,0.0009999999999763531,0.0
JVASP-56243,6,Bi,Ba2Bi3,907.3480790804597,-664.235,0.8555315513334889,0.0009999999999763531,0.0
JVASP-56243,4,Bi,Ba2Bi3,907.3480790804597,-664.235,0.8555315513334889,0.0009999999999763531,0.0
JVASP-4080,7,Br,Br6PdSe2,904.0876756769775,737.494,0.07494027070050735,0.0009999999999763531,0.0
JVASP-4080,6,Br,Br6PdSe2,904.0876756769775,737.494,0.07494027070050735,0.0009999999999763531,0.0
JVASP-4249,11,I,GaI3,902.097379762296,736.479,0.025653141501658528,0.0,0.0
JVASP-4249,8,I,GaI3,902.097379762296,736.479,0.025653141501658528,0.0,0.0
JVASP-4249,10,I,GaI3,902.097379762296,736.479,0.025653141501658528,0.0,0.0
JVASP-4249,9,I,GaI3,902.097379762296,736.479,0.025653141501658528,0.0,0.0
JVASP-34413,5,Ta,O5Ta2,900.5714614765449,-651.071,0.909158908936199,0.0,0.0
JVASP-57517,3,Bi,Bi2Ni3S2,900.0888995093762,734.92,0.0,0.0,0.0
JVASP-22656,3,I,BrHgI,900.0076179666481,734.477,0.055375457638564544,0.0,0.0
JVASP-22656,2,I,BrHgI,900.0076179666481,734.477,0.055375457638564544,0.0,0.0
JVASP-13048,5,Te,Te3Tl2,899.3073645667537,734.149,0.032899316078888644,2.842170943040401e-14,0.0
JVASP-13048,4,Te,Te3Tl2,899.3073645667537,734.149,0.032899316078888644,2.842170943040401e-14,0.0
JVASP-4249,6,I,GaI3,896.391904806709,731.892,0.008155574866237086,0.0009999999999763531,0.0
JVASP-4249,4,I,GaI3,896.391904806709,731.892,0.008155574866237086,0.0009999999999763531,0.0
JVASP-4249,5,I,GaI3,896.391904806709,731.892,0.008155574866237086,0.0009999999999763531,0.0
JVASP-4249,7,I,GaI3,896.391904806709,731.892,0.008155574866237086,0.0009999999999763531,0.0
JVASP-32341,7,Se,ClSe,892.7127602907892,-689.376,0.5948364898110756,0.0,0.0
JVASP-32341,5,Se,ClSe,892.7127602907892,-689.376,0.5948364898110756,0.0,0.0
JVASP-32341,6,Se,ClSe,892.7127602907892,-689.376,0.5948364898110756,0.0,0.0
JVASP-32341,4,Se,ClSe,892.7127602907892,-689.376,0.5948364898110756,0.0,0.0
JVASP-16904,5,Tl,CSc2Tl,891.5420064595947,-727.941,1.5111114774444772e-05,0.0,0.0
JVASP-16904,4,Tl,CSc2Tl,891.5420064595947,-727.941,1.5111114774444772e-05,0.0,0.0
JVASP-8579,0,I,HgI2,891.4222092701078,727.412,0.05967182284592501,2.842170943040401e-14,0.0
JVASP-8579,1,I,HgI2,891.4222092701078,727.412,0.05967182284592501,2.842170943040401e-14,0.0
JVASP-32735,4,I,I3In,891.071504441703,727.546,0.009387722563246837,1.4210854715202004e-14,0.0
JVASP-32735,8,I,I3In,891.071504441703,727.546,0.009387722563246837,1.4210854715202004e-14,0.0
JVASP-32735,7,I,I3In,891.071504441703,727.546,0.009387722563246837,1.4210854715202004e-14,0.0
JVASP-32735,13,I,I3In,891.071504441703,727.546,0.009387722563246837,1.4210854715202004e-14,0.0
JVASP-35272,2,Bi,Bi2Yb,889.9338089588462,-689.2,0.578520023215322,8.526512829121202e-14,0.0
JVASP-35272,3,Bi,Bi2Yb,889.9338089588462,-689.2,0.578520023215322,8.526512829121202e-14,0.0
JVASP-32735,12,I,I3In,889.3344807680628,726.08,0.02209673865138833,0.0010000000000047748,0.0
JVASP-32735,6,I,I3In,889.3344807680628,726.08,0.02209673865138833,0.0010000000000047748,0.0
JVASP-32735,10,I,I3In,889.3344807680628,726.08,0.02209673865138833,0.0010000000000047748,0.0
JVASP-32735,14,I,I3In,889.3344807680628,726.08,0.02209673865138833,0.0010000000000047748,0.0
JVASP-82056,6,Au,Al2AuLi,887.4567145337287,-724.605,0.0005741058921757327,0.0010000000000331966,0.0
JVASP-82056,7,Au,Al2AuLi,887.4567145337287,-724.605,0.0005741058921757327,0.0010000000000331966,0.0
JVASP-78827,0,Hg,BrHgN,887.2718104380417,-723.167,0.1033965875102155,0.0,0.0
JVASP-69218,2,Bi,BaBi2Zr,887.2230433515576,-700.453,0.4569057452819819,5.684341886080802e-14,0.0
JVASP-69218,3,Bi,BaBi2Zr,887.2230433515576,-700.453,0.4569057452819819,5.684341886080802e-14,0.0
JVASP-65589,3,Bi,BaBi2Ge,886.7378029147061,-724.018,0.0017844860210657375,0.0,0.0
JVASP-7139,4,I,HI3Pb,886.5413968535253,720.793,0.16,0.000999999999990564,0.0
JVASP-41919,2,I,I2Rh,884.389539585357,-712.392,0.2869319138901054,0.0,0.0
JVASP-41919,3,I,I2Rh,884.389539585357,-712.392,0.2869319138901054,0.0,0.0
JVASP-41919,4,I,I2Rh,884.389539585357,-712.392,0.2869319138901054,0.0,0.0
JVASP-41919,5,I,I2Rh,884.389539585357,-712.392,0.2869319138901054,0.0,0.0
JVASP-80190,2,Tl,Au2HfTl,884.2658554405456,-658.068,0.7818067433760645,0.0,0.0
JVASP-80190,3,Tl,Au2HfTl,884.2658554405456,-658.068,0.7818067433760645,0.0,0.0
JVASP-28449,7,Te,Te3Th,880.6888194385119,719.077,0.004825630634827741,5.684341886080802e-14,0.0
JVASP-28449,6,Te,Te3Th,880.6888194385119,719.077,0.004825630634827741,5.684341886080802e-14,0.0
JVASP-31186,3,Au,AgAuS2,879.8116491272436,-700.311,0.396,5.684341886080802e-14,0.0
JVASP-31186,2,Au,AgAuS2,879.8116491272436,-700.311,0.396,5.684341886080802e-14,0.0
JVASP-79685,2,Tl,NaScTl2,879.1657045892999,-717.836,0.0004903627012297732,2.842170943040401e-14,0.0
JVASP-79685,3,Tl,NaScTl2,879.1657045892999,-717.836,0.0004903627012297732,2.842170943040401e-14,0.0
JVASP-3630,7,I,BI3,877.2326797936794,689.808,0.4842260455083154,0.0,0.0
JVASP-3630,2,I,BI3,877.2326797936794,689.807,0.484226747481542,0.0,0.0
JVASP-3630,3,I,BI3,877.2324186445688,689.807,0.484226747481542,0.0010000000000047748,0.0
JVASP-3630,6,I,BI3,877.2324186445688,689.807,0.484226747481542,0.0010000000000047748,0.0
JVASP-3630,4,I,BI3,877.2319357906438,689.807,0.484226747481542,0.0010000000000331966,0.0
JVASP-3630,5,I,BI3,877.2319357906438,689.807,0.484226747481542,0.0010000000000331966,0.0
JVASP-8689,6,U,CO5U,875.5332613710343,705.815,0.27832364004732113,0.0010000000000331966,0.0
JVASP-8576,8,Os,Cl4K2O2Os,875.4434735264178,-714.796,1.8187007202022406e-05,1.4210854715202004e-14,0.0
JVASP-40637,3,U,O5Rb2U2,872.5253928075675,712.414,0.0,0.0,0.0
JVASP-40637,2,U,O5Rb2U2,872.5253928075675,712.414,0.0,0.0,0.0
JVASP-26127,4,Te,I2Te2Th,872.115138888209,710.93,0.09852868777516778,0.0,0.0
JVASP-26127,5,Te,I2Te2Th,872.115138888209,710.93,0.09852868777516778,0.0,0.0
JVASP-29345,5,Te,I2Te2Th,872.011206091986,710.842,0.09866608894803623,0.0,0.0
JVASP-29345,4,Te,I2Te2Th,872.011206091986,710.842,0.09866608894803623,0.0,0.0
JVASP-8168,5,Te,BaTe3,871.933976100255,-705.345,0.2372470209613735,0.0,0.0
JVASP-8168,4,Te,BaTe3,871.933976100255,-705.345,0.2372470209613735,0.0,0.0
JVASP-32341,3,Se,ClSe,871.3821129011084,-665.284,0.6565827526289524,0.0,0.0
JVASP-32341,0,Se,ClSe,871.3821129011084,-665.284,0.6565827526289524,0.0,0.0
JVASP-32341,1,Se,ClSe,871.3821129011084,-665.284,0.6565827526289524,0.0,0.0
JVASP-32341,2,Se,ClSe,871.3821129011084,-665.284,0.6565827526289524,0.0,0.0
JVASP-5815,10,I,Ga2I8Pd,870.0367646611262,710.184,0.040818999019972255,5.684341886080802e-14,0.0
JVASP-5815,9,I,Ga2I8Pd,870.0367646611262,710.184,0.040818999019972255,5.684341886080802e-14,0.0
JVASP-8804,3,Au,Ag3AuS2,868.1604020859278,-708.85,-0.0,0.0,0.0
JVASP-5461,5,I,AlI6Sb,866.5726438025839,705.354,0.13688445801682553,0.0009999999999763531,0.0
JVASP-5461,7,I,AlI6Sb,866.5726438025839,705.354,0.13688445801682553,0.0009999999999763531,0.0
JVASP-5461,6,I,AlI6Sb,866.5720106073124,705.354,0.13688445801682553,0.0,0.0
JVASP-5461,4,I,AlI6Sb,866.5720106073124,705.354,0.13688445801682553,0.0,0.0
JVASP-69078,2,Pb,BaPb2Sc,864.273061864131,-705.676,-0.0,0.0,0.0
JVASP-8579,3,I,HgI2,859.8531500064415,699.656,0.14392501457859297,2.842170943040401e-14,0.0
JVASP-8579,2,I,HgI2,859.8531500064415,699.656,0.14392501457859297,2.842170943040401e-14,0.0
JVASP-29381,3,Se,Bi2O2Se,858.8729998701788,-701.264,0.0048854639622168605,0.0,0.0
JVASP-28449,2,Te,Te3Th,857.4892112353367,700.135,0.0039306705135438305,0.0010000000000047748,0.0
JVASP-28449,3,Te,Te3Th,857.4892112353367,700.135,0.0039306705135438305,0.0010000000000047748,0.0
JVASP-65782,2,Pb,BaPb2Sc,857.4781773176505,-700.128,-0.0,0.0,0.0
JVASP-29248,23,Hg,BrHg2P3,856.3465851353644,-697.848,0.1080349875617613,0.0010000000000012221,0.0
JVASP-29248,16,Hg,BrHg2P3,856.3465851353644,-697.848,0.1080349875617613,0.0010000000000012221,0.0
JVASP-29248,20,Hg,BrHg2P3,856.3465851353644,-697.848,0.1080349875617613,0.0010000000000012221,0.0
JVASP-29248,21,Hg,BrHg2P3,856.3465851353644,-697.848,0.1080349875617613,0.0010000000000012221,0.0
JVASP-29248,22,Hg,BrHg2P3,856.3465851353644,-697.848,0.1080349875617613,0.0010000000000012221,0.0
JVASP-29248,18,Hg,BrHg2P3,856.3465851353644,-697.848,0.1080349875617613,0.0010000000000012221,0.0
JVASP-29248,19,Hg,BrHg2P3,856.3465851353644,-697.848,0.1080349875617613,0.0010000000000012221,0.0
JVASP-29248,17,Hg,BrHg2P3,856.3465851353644,-697.848,0.1080349875617613,0.0010000000000012221,0.0
JVASP-3954,7,Br,BrS,854.0232017176114,696.081,0.1028228036679639,0.0,0.0
JVASP-3954,5,Br,BrS,854.0232017176114,696.081,0.1028228036679639,0.0,0.0
JVASP-3954,6,Br,BrS,854.02250262859,696.081,0.1028228036679639,2.842170943040401e-14,0.0
JVASP-3954,4,Br,BrS,854.02250262859,696.081,0.1028228036679639,2.842170943040401e-14,0.0
JVASP-85429,6,Bi,Bi2CaMn,850.8588395362652,-694.723,-0.0,0.00100000000009004,0.0
JVASP-85429,5,Bi,Bi2CaMn,850.8588395362652,-694.723,-0.0,0.00100000000009004,0.0
JVASP-2130,2,Au,Au2S,849.2282958639568,-693.392,-0.0,0.0,0.0
JVASP-2130,0,Au,Au2S,849.2282958639568,-693.392,-0.0,0.0,0.0
JVASP-2130,3,Au,Au2S,849.2282958639568,-693.392,-0.0,0.0,0.0
JVASP-2130,1,Au,Au2S,849.2282958639568,-693.392,-0.0,0.0,0.0
JVASP-29404,10,Hg,AsHg3S3Sb,848.7458722957066,-692.936,0.02324890033134375,0.0009999999999195097,0.0
JVASP-29404,3,Hg,AsHg3S3Sb,848.7458722957066,-692.936,0.02324890033134375,0.0009999999999195097,0.0
JVASP-29404,11,Hg,AsHg3S3Sb,848.7458722957066,-692.936,0.02324890033134375,0.0009999999999195097,0.0
JVASP-29404,5,Hg,AsHg3S3Sb,848.7458722957066,-692.936,0.02324890033134375,0.0009999999999195097,0.0
JVASP-33798,5,I,I2Se,848.5608780723984,-691.325,0.115,0.0009999999999763531,0.0
JVASP-33798,3,I,I2Se,848.5608780723984,-691.325,0.115,0.0009999999999763531,0.0
JVASP-33798,4,I,I2Se,848.5608780723984,-691.325,0.115,0.0009999999999763531,0.0
JVASP-33798,2,I,I2Se,848.5608780723984,-691.325,0.115,0.0009999999999763531,0.0
JVASP-29381,0,Bi,Bi2O2Se,847.8420145905721,692.26,0.0006977147314592842,0.0010000000000331966,0.0
JVASP-29381,2,Bi,Bi2O2Se,847.8420145905721,692.26,0.0006977147314592842,0.0010000000000331966,0.0
JVASP-69119,2,Bi,BaBi2Br,847.3666836594415,-691.872,-0.0,0.0,0.0
JVASP-65590,2,Bi,BaBi2Br,847.3152443748431,-691.83,-0.0,0.0,0.0
JVASP-17307,5,Pb,Pb2Rh3S2,847.2949424061258,691.814,5.781900915591618e-06,0.0010000000000331966,0.0
JVASP-78456,2,U,CdU,846.6428595068878,-691.281,2.1698846055429272e-05,0.0,0.0
JVASP-78456,0,U,CdU,846.6428595068878,-691.281,2.1698846055429272e-05,0.0,0.0
JVASP-78456,1,U,CdU,846.6424512679481,-691.281,2.3145435792419515e-05,0.0009999999999763531,0.0
JVASP-78827,1,Br,BrHgN,845.6852873859164,687.558,0.16038646921423352,0.0009999999999763531,0.0
JVASP-26127,2,Te,I2Te2Th,842.622695165517,687.45,0.06921521565204741,0.0,0.0
JVASP-26127,3,Te,I2Te2Th,842.622695165517,687.45,0.06921521565204741,0.0,0.0
JVASP-29345,2,Te,I2Te2Th,842.5988862893186,687.428,0.06938326632025467,0.0,0.0
JVASP-29345,3,Te,I2Te2Th,842.5988862893186,687.428,0.06938326632025467,0.0,0.0
JVASP-65598,2,Bi,BaBi2Cl,841.8847256150926,-687.396,-0.0,0.0,0.0
JVASP-51393,2,Br,BrH,841.5818053837667,687.149,0.0,0.0009999999999763531,0.0
JVASP-51393,3,Br,BrH,841.5818053837667,687.149,0.0,0.0009999999999763531,0.0
JVASP-65764,2,Bi,BaBi2Cl,840.9310576087673,-686.617,-0.0,0.00100000000009004,0.0
JVASP-65540,2,Bi,BaBi2Cl,840.8069501282681,-686.516,-0.0,0.0,0.0
JVASP-65573,2,Bi,BaBi2Br,839.5585268562281,-685.497,-0.0,0.0009999999999763531,0.0
JVASP-85099,5,Tl,Ca2SnTl,839.1969620142819,-652.422,0.5559040007847681,2.842170943040401e-14,0.0
JVASP-85099,4,Tl,Ca2SnTl,839.1969620142819,-652.422,0.5559040007847681,2.842170943040401e-14,0.0
JVASP-4180,0,Hg,Cl2Hg,837.8451995905925,-684.096,0.0035155884554214215,0.0009999999999763531,0.0
JVASP-4180,1,Hg,Cl2Hg,837.8451995905925,-684.096,0.0035155884554214215,0.0009999999999763531,0.0
JVASP-4180,2,Hg,Cl2Hg,837.8451995905925,-684.096,0.0035155884554214215,0.0009999999999763531,0.0
JVASP-4180,3,Hg,Cl2Hg,837.8451995905925,-684.096,0.0035155884554214215,0.0009999999999763531,0.0
JVASP-65757,3,Bi,BaBi2Si,836.4648213110937,-682.971,-0.0,0.0009999999999763531,0.0
JVASP-41168,0,Np,N2Np,835.8431699200514,598.185,0.9512558823775255,0.0,0.0
JVASP-41168,1,Np,N2Np,835.8431699200514,598.185,0.9512558823775255,0.0,0.0
JVASP-28443,4,I,I3Ir,834.80818574209,-672.22,0.2906369938413019,0.0,0.0
JVASP-28443,5,I,I3Ir,834.80818574209,-672.22,0.2906369938413019,0.0,0.0
JVASP-28443,3,I,I3Ir,834.8070914097459,-672.22,0.29063401862485494,0.0,0.0
JVASP-28443,2,I,I3Ir,834.8070914097459,-672.22,0.29063401862485494,0.0,0.0
JVASP-8198,2,Hg,HgS,832.2261508286074,-679.203,0.051994764451864905,0.0010000000000047748,0.0
JVASP-8198,1,Hg,HgS,832.2242115079325,-679.202,0.05199189637250772,2.842170943040401e-14,0.0
JVASP-8198,0,Hg,HgS,832.2242115079325,-679.202,0.05199189637250772,2.842170943040401e-14,0.0
JVASP-8109,1,Hg,HgS,832.0519765723773,-679.063,0.05194952456546748,0.0,0.0
JVASP-8109,0,Hg,HgS,832.0518184638502,-679.063,0.05194952456546748,0.0010000000000047748,0.0
JVASP-8109,2,Hg,HgS,832.0504677674305,-679.061,0.05194378708245646,2.842170943040401e-14,0.0
JVASP-77062,5,In,InLi2Sb,831.0669705517118,-678.563,0.0013690696368649244,5.684341886080802e-14,0.0
